FID,pop
6420,114792.9072
6421,127192.9289
6422,103502.3038
6423,39390.9704
6424,42332.2824
6425,58517.4074
6426,34368.7281
6427,30134.0587
6428,55837.4821
6429,91545.0893
6430,84882.4021
6431,280283.0797
6432,456016.7265
6433,106472.3104
6434,141441.8147
6435,283359.5546
6436,525801.3948
6437,437192.7239
6438,388442.2355
6439,226704.6252
6440,140174.7062
6441,102809.1967
6442,102419.0756
6443,143812.617
6444,504784.9884
6445,673253.6482
6446,842843.0739
6447,545806.1905
6448,468553.5141
6449,503762.3058
6450,243671.1073
6451,440283.8639
6452,743504.9251
6453,1199477.584
6454,2205527.464
6455,1142314.077
6456,169113.5752
6457,307.4071
6458,109820.8856
6459,14704.2441
6460,237.4073
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6468,0
6469,0
6470,0
6471,0
6472,0
6473,0
6474,0
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,0
6492,0
6493,263.7032
6494,4553.9196
6495,178.9653
6496,385.454
6497,150.7208
6498,88.2089
6499,296.9488
6500,204.2323
6501,344.4011
6502,127.8194
6503,231.9952
6504,3128.7302
6505,2299.7773
6506,827.3523
6507,1549.2112
6508,1640.9284
6509,1418.4132
6510,1459.6444
6511,937.1066
6512,1569.3956
6513,555.3719
6514,1229.9476
6515,2103.2611
6516,1611.0948
6517,2703.5699
6518,3417.201
6519,3990.6679
6520,2164.5554
6521,4635.348
6522,6184.2457
6523,5505.9511
6524,7636.3892
6525,14766.3298
6526,4561.7014
6527,16762.3952
6528,15961.2873
6529,8481.9853
6530,3970.8773
6531,3407.3063
6532,3459.0364
6533,7855.9663
6534,13590.3146
6535,42322.8989
6536,9545.366
6537,6839.0493
6538,3772.849
6539,6597.4423
6540,8568.4127
6541,11110.7741
6542,11631.5519
6543,9572.6465
6544,14843.7436
6545,23714.0219
6546,12631.0532
6547,10562.34
6548,6397.5109
6549,6958.7404
6550,2125.4358
6551,5416.3166
6552,16530.5488
6553,13966.7486
6554,5649.4942
6555,38302.8537
6556,72509.0879
6557,62552.0219
6558,182876.0041
6559,141343.7581
6560,229976.8879
6561,394056.6346
6562,168899.5084
6563,175571.2491
6564,77379.4472
6565,175771.2969
6566,63137.8904
6567,50807.529
6568,47499.8237
6569,59570.4886
6570,100618.6901
6571,158878.5042
6572,138130.4607
6573,121335.5187
6574,112791.8703
6575,1091668.936
6576,258749.9506
6577,214197.2174
6578,377204.8998
6579,391547.9474
6580,246169.7731
6581,245768.7873
6582,290602.1553
6583,211421.8612
6584,184872.0386
6585,250249.801
6586,367065.1425
6587,358979.4806
6588,716603.3002
6589,379106.3464
6590,489228.1019
6591,602981.4754
6592,1656187.353
6593,626085.3172
6594,388615.8896
6595,449105.7713
6596,598976.5795
6597,646058.9662
6598,1750750.057
6599,2653130.429
6600,2512466.921
6601,407747.1949
6602,9240.8093
6603,67479.5031
6604,3581.3952
6605,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6612,0
6613,0
6614,0
6615,0
6616,0
6617,0
6618,0
6619,0
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,0
6630,0
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0.8053
6637,1235.4482
6638,969.2458
6639,1145.6268
6640,781.4389
6641,311.7723
6642,84.6303
6643,175.5425
6644,467.539
6645,787.4732
6646,343.2719
6647,356.0792
6648,2581.6343
6649,732.6489
6650,1226.0497
6651,1319.2889
6652,449.214
6653,1186.929
6654,1131.7738
6655,1011.8033
6656,686.4651
6657,578.4097
6658,1219.4396
6659,337.3918
6660,1372.6432
6661,1040.3441
6662,1107.3976
6663,1068.9566
6664,2772.692
6665,2101.8944
6666,7853.48
6667,6778.3768
6668,9165.1475
6669,6280.5527
6670,5787.3951
6671,14189.7093
6672,7830.5768
6673,2302.5086
6674,1030.5385
6675,1801.8062
6676,12258.5404
6677,9755.253
6678,13350.6166
6679,13186.9617
6680,7044.381
6681,6120.9766
6682,6295.7648
6683,11255.4751
6684,6192.0591
6685,13117.072
6686,3548.4222
6687,6452.6668
6688,4094.1392
6689,5926.4475
6690,8048.4914
6691,6059.3826
6692,4270.9175
6693,5132.649
6694,7426.774
6695,1351.91
6696,4570.9704
6697,36197.1286
6698,7847.7649
6699,24819.132
6700,21181.4109
6701,74670.5865
6702,75925.4918
6703,401757.6468
6704,76273.3354
6705,56431.5958
6706,85180.9382
6707,46116.8179
6708,109598.4658
6709,133495.3061
6710,224321.7559
6711,159037.3938
6712,124597.9793
6713,295912.9812
6714,198369.5183
6715,67717.9639
6716,39639.3766
6717,131406.9171
6718,671632.5817
6719,688946.9066
6720,515983.1843
6721,583863.0968
6722,100881.9386
6723,80939.6755
6724,683486.348
6725,345931.0401
6726,401122.4937
6727,538729.304
6728,344100.6796
6729,339447.181
6730,433248.0534
6731,861781.3846
6732,1210351.959
6733,3776400.581
6734,634775.1685
6735,507825.0636
6736,1202116.628
6737,634268.8624
6738,695930.5351
6739,1168336.456
6740,738910.8506
6741,3207000.27
6742,3883894.587
6743,5951421.531
6744,18430305.1
6745,656914.9986
6746,0
6747,142.3843
6748,0
6749,0
6750,0
6751,0
6752,0
6753,0
6754,0
6755,0
6756,0
6757,0
6758,0
6759,0
6760,0
6761,0
6762,0
6763,0
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0
6775,0
6776,0
6777,0
6778,0
6779,46.4572
6780,19.8131
6781,157.9148
6782,647.0739
6783,987.784
6784,230.2701
6785,543.4663
6786,382.274
6787,426.2724
6788,241.5621
6789,409.8629
6790,2262.6754
6791,149.0072
6792,534.1192
6793,262.4297
6794,463.1575
6795,1230.5076
6796,937.5024
6797,755.8335
6798,2733.0704
6799,2588.5841
6800,2586.4602
6801,617.7629
6802,1200.6991
6803,1725.7577
6804,1353.5362
6805,399.2301
6806,65.9741
6807,1471.6804
6808,2595.1862
6809,1976.0871
6810,12726.566
6811,570.8603
6812,2212.8364
6813,3095.0514
6814,4331.8995
6815,3594.6989
6816,1828.6716
6817,493.8178
6818,2999.7927
6819,5340.0229
6820,11254.8605
6821,4843.776
6822,6360.7952
6823,10621.1354
6824,8624.752
6825,7182.1134
6826,2707.8775
6827,11956.3709
6828,9089.45
6829,7007.4391
6830,2495.5683
6831,6906.7851
6832,4914.8896
6833,4753.46
6834,15166.3287
6835,487.7923
6836,42965.9256
6837,12171.5671
6838,18580.5106
6839,11578.0557
6840,657.8422
6841,11234.2712
6842,1473.5403
6843,26414.5774
6844,77138.2606
6845,64178.2089
6846,43797.6808
6847,106497.2794
6848,150545.2782
6849,106649.3796
6850,213670.1073
6851,89787.1933
6852,158158.2125
6853,155724.081
6854,330168.2151
6855,585217.4203
6856,226919.9786
6857,108260.7917
6858,161949.6406
6859,275612.4515
6860,827731.4064
6861,218201.7266
6862,433942.851
6863,1026154.176
6864,840425.8826
6865,669119.3529
6866,269559.9104
6867,260204.2505
6868,368483.1284
6869,320584.9476
6870,481152.6803
6871,423209.9237
6872,625586.6916
6873,393381.2803
6874,422279.2572
6875,412616.1036
6876,404658.3085
6877,477325.2783
6878,313354.3505
6879,380435.6619
6880,4210079.24
6881,2095163.893
6882,554307.1598
6883,1948132.307
6884,4209313.787
6885,3263794.431
6886,1944951.988
6887,1691166.184
6888,1083442.706
6889,67186.2666
6890,0.2424
6891,0
6892,0
6893,0
6894,0
6895,0
6896,0
6897,0
6898,0
6899,0
6900,0
6901,0
6902,0
6903,0
6904,0
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0
6912,0
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0
6919,0
6920,0
6921,0
6922,1.7722
6923,220.0854
6924,520.4597
6925,641.0731
6926,502.5428
6927,546.041
6928,501.3306
6929,501.9974
6930,774.6766
6931,471.2115
6932,578.6617
6933,917.9927
6934,1003.5044
6935,800.926
6936,884.8667
6937,750.576
6938,1598.8809
6939,367.2077
6940,162.4195
6941,191.9443
6942,832.6498
6943,457.3218
6944,545.2239
6945,391.0722
6946,509.5799
6947,1007.2559
6948,121.765
6949,75.3048
6950,121.0134
6951,336.546
6952,1033.6946
6953,1032.3162
6954,494.0411
6955,559.8071
6956,1998.0839
6957,547.8268
6958,220.7319
6959,362.9386
6960,186.7683
6961,228.3832
6962,1396.5078
6963,5096.2104
6964,26308.5829
6965,12154.479
6966,5385.057
6967,8924.9213
6968,92080.6919
6969,10941.1524
6970,10582.2812
6971,14244.5973
6972,4527.8792
6973,3098.4112
6974,1837.7475
6975,1572.5398
6976,2045.5204
6977,10477.2552
6978,4829.2102
6979,1675.5705
6980,4100.1306
6981,7405.3423
6982,4638.1701
6983,4321.5737
6984,1962.8815
6985,11488.3008
6986,9874.173
6987,77197.2061
6988,71986.8377
6989,146353.2291
6990,77534.529
6991,61274.9686
6992,192127.9601
6993,325411.7403
6994,926965.936
6995,489963.8838
6996,154943.0739
6997,123221.63
6998,70403.484
6999,100577.8363
7000,76146.8128
7001,175270.4344
7002,133673.0054
7003,165368.8489
7004,224973.5243
7005,263728.6155
7006,565549.5909
7007,1023502.81
7008,1543394.186
7009,754099.6107
7010,601550.8885
7011,166183.5494
7012,453265.1629
7013,511280.8324
7014,657656.5168
7015,671511.0233
7016,812629.0927
7017,654194.945
7018,664378.5457
7019,785731.8444
7020,709590.5794
7021,394746.1479
7022,215823.1381
7023,635277.4729
7024,2243324.385
7025,1318224.019
7026,1670633.666
7027,1278968.676
7028,1804484.44
7029,1766769.749
7030,1732625.143
7031,834399.237
7032,710915.4757
7033,48051.6295
7034,0
7035,0
7036,0
7037,0
7038,0
7039,0
7040,0
7041,0
7042,0
7043,0
7044,0
7045,0
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,0
7054,0
7055,0
7056,0
7057,0
7058,0
7059,0
7060,0
7061,0
7062,0
7063,0
7064,0
7065,37.1334
7066,246.4465
7067,1596.1499
7068,555.2551
7069,878.523
7070,448.1089
7071,405.3327
7072,586.459
7073,944.8528
7074,490.4974
7075,351.5122
7076,553.3113
7077,1543.7426
7078,2384.7319
7079,2462.8641
7080,759.6056
7081,815.1494
7082,665.4076
7083,154.238
7084,185.2505
7085,272.4891
7086,199.737
7087,417.1447
7088,405.231
7089,359.8947
7090,386.8044
7091,75.1665
7092,62.1939
7093,63.7047
7094,60.0337
7095,400.7297
7096,364.2985
7097,855.5049
7098,167.5283
7099,153.8111
7100,14.851
7101,0
7102,43.1922
7103,357.2213
7104,389.4849
7105,1376.4001
7106,1295.2248
7107,2248.4823
7108,2754.5559
7109,2203.0684
7110,5093.5874
7111,8159.7881
7112,17341.7482
7113,16069.8348
7114,5860.347
7115,2048.5769
7116,2213.347
7117,1426.2304
7118,2014.894
7119,2826.1525
7120,4239.0022
7121,4959.6606
7122,5914.5289
7123,3112.3535
7124,8657.4321
7125,9026.9206
7126,10421.2094
7127,11930.4024
7128,14115.8541
7129,6118.639
7130,7795.2159
7131,63981.1467
7132,240903.6414
7133,139836.6207
7134,149576.7721
7135,64195.6716
7136,26186.3198
7137,15331.5908
7138,39558.9743
7139,21102.8495
7140,34744.4593
7141,46765.7127
7142,24511.5924
7143,140494.5089
7144,151106.0224
7145,185913.0524
7146,155609.6251
7147,88885.6613
7148,187107.3863
7149,404976.2699
7150,298523.8385
7151,302203.2881
7152,609980.9533
7153,806796.7271
7154,369034.6989
7155,347549.2341
7156,1059209.935
7157,916637.544
7158,828744.4933
7159,1079743.462
7160,1168963.031
7161,916960.1368
7162,773743.796
7163,954835.38
7164,1388994.864
7165,368747.4508
7166,359896.2708
7167,187588.667
7168,414226.0897
7169,639771.2049
7170,1722517.39
7171,1260619.893
7172,1083443.503
7173,944187.2373
7174,759582.9658
7175,403941.1486
7176,133998.7991
7177,0
7178,0
7179,0
7180,0
7181,0
7182,0
7183,0
7184,0
7185,0
7186,0
7187,0
7188,0
7189,0
7190,0
7191,0
7192,0
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,0
7208,0
7209,416.8042
7210,753.6438
7211,1284.8591
7212,608.6471
7213,643.8653
7214,262.8541
7215,654.916
7216,372.4541
7217,1260.4522
7218,661.1361
7219,459.0593
7220,824.5141
7221,1496.4684
7222,1067.0755
7223,2448.6415
7224,315.1009
7225,134.1602
7226,183.9031
7227,184.688
7228,132.164
7229,408.8039
7230,24.2933
7231,146.635
7232,115.9949
7233,537.0395
7234,251.9329
7235,99.14
7236,40.466
7237,14.6757
7238,62.5865
7239,36.0589
7240,0
7241,118.6446
7242,32.8622
7243,427.5255
7244,104.31
7245,71.6841
7246,5.4646
7247,115.4264
7248,462.3898
7249,783.7619
7250,107.9744
7251,74.2643
7252,3247.7093
7253,3801.9364
7254,2416.8517
7255,10315.5606
7256,7596.5158
7257,4544.7966
7258,2580.9749
7259,1298.3986
7260,948.6944
7261,1234.2091
7262,5572.9676
7263,15794.0714
7264,22000.0333
7265,4530.9856
7266,5439.2485
7267,4606.7557
7268,5451.793
7269,20559.5348
7270,12964.0761
7271,8103.5212
7272,16475.0787
7273,11080.5114
7274,37207.8891
7275,126289.1445
7276,104384.6726
7277,276959.9468
7278,158661.2188
7279,191667.4559
7280,97136.8201
7281,46102.576
7282,26204.5617
7283,5937.1056
7284,7407.5928
7285,5180.8543
7286,17577.8515
7287,63754.2541
7288,80927.0959
7289,213893.0236
7290,227895.3781
7291,96248.8099
7292,152717.91
7293,98979.355
7294,42249.5921
7295,116863.0081
7296,358443.2708
7297,334132.8423
7298,737291.3584
7299,868161.4397
7300,1364697.344
7301,823335.8296
7302,1211919.719
7303,1067425.158
7304,941221.1512
7305,797741.5765
7306,691635.9268
7307,468117.0859
7308,1059450.742
7309,541472.6285
7310,343056.2422
7311,406646.1716
7312,312237.6802
7313,268869.9639
7314,566486.1771
7315,740033.312
7316,1056189.873
7317,555232.4879
7318,203725.4222
7319,12825.853
7320,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0
7328,0
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7336,0
7337,0
7338,0
7339,0
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,0
7351,0
7352,0
7353,553.6938
7354,426.7623
7355,682.8582
7356,1151.4079
7357,858.3543
7358,290.6267
7359,1983.0351
7360,487.8277
7361,326.3667
7362,627.8229
7363,791.1972
7364,374.6946
7365,503.6921
7366,507.0239
7367,80.7713
7368,1.5398
7369,23.4216
7370,1.6148
7371,523.9787
7372,0.9294
7373,6.2958
7374,142.5624
7375,0
7376,187.952
7377,837.1893
7378,70.9749
7379,6.7623
7380,0
7381,0
7382,11.3676
7383,57.4884
7384,0.6698
7385,6.4332
7386,16.0806
7387,92.8136
7388,422.7867
7389,155.1441
7390,7.1881
7391,12.3345
7392,261.3036
7393,94.7894
7394,615.9328
7395,980.0432
7396,2281.1489
7397,27257.9276
7398,2329.0832
7399,3994.9324
7400,7376.8369
7401,2017.3485
7402,926.7253
7403,157.0473
7404,232.2371
7405,665.1043
7406,2693.2438
7407,2025.1704
7408,4294.1533
7409,4616.8033
7410,5616.6092
7411,3890.7683
7412,7105.5088
7413,2457.5925
7414,6129.1645
7415,15768.4894
7416,17906.194
7417,5001.2317
7418,58755.9927
7419,129516.0481
7420,44276.2994
7421,247602.426
7422,240586.1487
7423,36492.018
7424,9858.4623
7425,19920.3288
7426,45197.906
7427,209524.4179
7428,571894.7832
7429,884072.2446
7430,1401657.013
7431,2129928.534
7432,281865.9174
7433,330826.2508
7434,262738.5397
7435,100768.997
7436,188070.9503
7437,242440.9578
7438,152507.9701
7439,118724.2925
7440,234895.9311
7441,1067623.096
7442,1760454.68
7443,1194021.972
7444,1118762.641
7445,1203006.937
7446,960431.8607
7447,839482.867
7448,636759.6756
7449,790861.6531
7450,609135.401
7451,604568.8956
7452,543410.2035
7453,592665.1681
7454,583571.682
7455,206760.7569
7456,334375.1906
7457,548824.851
7458,399926.4656
7459,625041.9945
7460,459419.4002
7461,125278.5126
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,0
7472,0
7473,0
7474,0
7475,0
7476,0
7477,0
7478,0
7479,0
7480,0
7481,0
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0
7496,11.1935
7497,270.9112
7498,307.3796
7499,137.8388
7500,1525.4572
7501,13058.0001
7502,895.64
7503,942.2182
7504,587.5927
7505,210.5707
7506,193.237
7507,88.6382
7508,142.7706
7509,764.2469
7510,405.6163
7511,208.2607
7512,2569.0327
7513,377.3474
7514,0
7515,176.8882
7516,107.3383
7517,0
7518,847.5196
7519,35.7404
7520,0
7521,0
7522,0
7523,0
7524,0
7525,0
7526,0.0217
7527,33.3361
7528,11.3416
7529,0
7530,5.7906
7531,30.6037
7532,171.9658
7533,466.8237
7534,411.7658
7535,94.9309
7536,6.8229
7537,391.5569
7538,1870.6019
7539,1767.453
7540,2653.8384
7541,4309.7323
7542,1082.714
7543,797.0616
7544,465.1028
7545,179.1615
7546,139.2658
7547,277.7749
7548,185.7272
7549,314.6213
7550,1546.8522
7551,1505.5596
7552,9826.0133
7553,19112.439
7554,8599.1045
7555,11569.7719
7556,6380.1114
7557,5298.519
7558,18407.6414
7559,15942.6093
7560,56874.8123
7561,110396.9514
7562,296424.9924
7563,85352.863
7564,156016.3294
7565,102023.5925
7566,563326.0853
7567,412359.8537
7568,51842.3451
7569,73509.8779
7570,1205883.136
7571,949863.6541
7572,750213.5294
7573,1165117.839
7574,2099513.587
7575,4034468.553
7576,856443.4609
7577,195844.7792
7578,130282.2821
7579,102594.9466
7580,99791.5464
7581,270168.6246
7582,167469.5651
7583,652883.1438
7584,897179.836
7585,709073.6203
7586,1245230.026
7587,1704537.679
7588,875648.6043
7589,594366.2086
7590,881297.9689
7591,987777.4623
7592,907883.2425
7593,675506.8266
7594,1055197.394
7595,1283125.849
7596,498113.1635
7597,594319.3362
7598,584735.1042
7599,605948.6754
7600,1430410.95
7601,937887.5112
7602,740104.7347
7603,1260600.311
7604,461303.6336
7605,13158.4813
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0
7616,0
7617,0
7618,0
7619,0
7620,0
7621,0
7622,0
7623,0
7624,0
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0
7640,11.7379
7641,218.0185
7642,5.7129
7643,90.5068
7644,455.8352
7645,82.7518
7646,19.675
7647,0
7648,212.8169
7649,259.0857
7650,105.73
7651,0
7652,0.5523
7653,294.514
7654,323.6121
7655,296.1957
7656,368.2433
7657,0.4903
7658,0
7659,22.676
7660,546.6608
7661,582.9416
7662,268.4055
7663,406.3683
7664,0
7665,0
7666,0
7667,0
7668,0
7669,0
7670,0
7671,0
7672,0
7673,0
7674,0
7675,0
7676,0.6361
7677,439.7638
7678,875.2155
7679,713.1764
7680,445.7738
7681,572.6009
7682,1271.2192
7683,827.0699
7684,3635.5922
7685,2748.985
7686,248.8261
7687,0.8963
7688,0
7689,133.7779
7690,23.5794
7691,2393.548
7692,1189.1008
7693,609.3068
7694,1560.6921
7695,3025.1058
7696,12742.3462
7697,12387.0564
7698,8566.7292
7699,1531.0435
7700,28811.6031
7701,4945.4619
7702,4740.559
7703,97841.4215
7704,28961.9086
7705,54925.9805
7706,65913.0659
7707,156279.9649
7708,368723.0258
7709,581054.4616
7710,513601.4903
7711,313619.5449
7712,148493.5259
7713,211320.4359
7714,108086.3908
7715,51090.2838
7716,161020.7591
7717,324269.1888
7718,592766.3144
7719,1088451.917
7720,671904.5345
7721,676174.5418
7722,417777.3512
7723,650081.2579
7724,636156.7071
7725,221356.9896
7726,524867.3455
7727,2112035.252
7728,893513.9449
7729,933531.3717
7730,1190551.457
7731,1251605.142
7732,949755.0117
7733,906803.1781
7734,917076.7014
7735,1007827.632
7736,821874.6137
7737,752022.7644
7738,850561.3926
7739,1642546.732
7740,475992.9265
7741,688012.914
7742,989780.0111
7743,635168.3129
7744,555035.1055
7745,680042.2517
7746,714143.7166
7747,572209.3303
7748,135255.4589
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0
